good_envir;Global Responsibility;Global Responsibility;
good_envir_desc;Global Responsibility. The dumping or emissions of all dangerous substances are strictly controlled, and violation of pollution laws carries hefty penalties.;Global Responsibility. The dumping or emissions of all dangerous substances are strictly controlled, and violation of pollution laws carries hefty penalties.;
good_envir_l;Global Responsibility;Global Responsibility;
good_health_care;Free Universal;Bon système de santé;;;;;;;;x;;;;;;;;;;;;;
good_health_care_desc;Free Universal quality public healthcare.;Bon système de santé public.;;;;;;;;x;;;;;;;;;;;;;
good_health_care_l;Free Universal Healthcare;Bon système de santé;;;;;;;;x;;;;;;;;;;;;;
good_minimum_wage;Good Minimum Wage;Bon salaire minimum;;;;;;;;x;;;;;;;;;;;;;
good_minimum_wage_desc;Minimum wages are above the normal.;Les salaires miminum sont supérieurs à la normale.;;;;;;;;x;;;;;;;;;;;;;
good_minimum_wage_l;Good Min. Wage;Salaire min. bon;;;;;;;;x;;;;;;;;;;;;;
good_pensions;Good Pensions;Bonnes pensions;;;;;;;;x;;;;;;;;;;;;;
good_pensions_desc;State pensions, guaranteed by salary.;Bonnes pensions d'État.;;;;;;;;x;;;;;;;;;;;;;
good_pensions_l;Good Pensions;Bonnes pensions;;;;;;;;x;;;;;;;;;;;;;
good_safety;Excellent Safety Regulations;Excellentes sécurité;;;;;;;;x;;;;;;;;;;;;;
good_safety_desc;There is a full-blown safety regulation system.;Un système complet de règles de sécurité a été mis en place.;;;;;;;;x;;;;;;;;;;;;;
good_safety_l;Good Safety;Bonne sécurité;;;;;;;;x;;;;;;;;;;;;;
good_schools;Good School system;Système de bon niveau;;;;;;;;x;;;;;;;;;;;;;
good_schools_desc;There are really a lot of Public Schools.;Il y a beaucoup d'écoles publiques.;;;;;;;;x;;;;;;;;;;;;;
good_schools_l;Good School system;Système d'éducation de bon niveau;;;;;;;;x;;;;;;;;;;;;;
good_subsidies;Generous Subsidies;Allocations généreuses;;;;;;;;x;;;;;;;;;;;;;
good_subsidies_desc;Generous unemployment subsidies.;Généreuses allocations chômage.;;;;;;;;x;;;;;;;;;;;;;
good_subsidies_l;Good Subsidies;Bonnes indemnités;;;;;;;;x;;;;;;;;;;;;;
gorontalo;Gorontalo;Gorontalo;
government_interventionism;Government Interventionism;Interventionnisme gouvernemental;;;;;;;;x;;;;;;;;;;;;;
government_interventionism_desc;Government Interventionism;Interventionnisme gouvernemental;;;;;;;;x;;;;;;;;;;;;;
government_sanitarium;Sanitarium;Sanatorium;;;;;;;;x;;;;;;;;;;;;;
gps_iii_system;GPS III System;GPS III System;
grain;Grain or Rice;Céréales;;;;;;;;x;;;;;;;;;;;;;
grain_RGO_SIZE;Grain farm size;Taille de la ferme céréalière;;;;;;;;x;;;;;;;;;;;;;
grain_canned_food_factory;Bakery;Bakery;
grain_canned_food_factory_desc;Bakeries have been the foundation of cities since time immemorial;Bakeries have been the foundation of cities since time immemorial;
grammar_schools;Grammar Schools;Grammar Schools;
grammar_schools_desc;Early schools developed from those dedicated to teaching Latin, and slowly advanced into the teaching of Ancient Greek, English, and other subjects such as mathematics and geometry.;Early schools developed from those dedicated to teaching Latin, and slowly advanced into the teaching of Ancient Greek, English, and other subjects such as mathematics and geometry.;
gran_colombia_by_sword_desc;If Gran Colombia is to exist once again, we must lay claim to all its territory-- and reunite it by sword, if need be!;If Gran Colombia is to exist once again, we must lay claim to all its territory-- and reunite it by sword, if need be!;
gran_colombia_by_sword_title;Claim Gran Colombia;Claim Gran Colombia;
grand_army;Grand Army;Grand Army;
grand_army_desc;Our country possesses an army which is the marvel of the entire world!;Our country possesses an army which is the marvel of the entire world!;
grand_battle_plan_doctrine;Grand Battle Plan Doctrine;Grand Battle Plan Doctrine;
grand_battle_plan_doctrine_desc;The traditional ways of planning our battles has changed, primarily because the old ways of thinking no longer apply. Our generals must remain up-to-date, or all our advanced technology will be useless.;The traditional ways of planning our battles has changed, primarily because the old ways of thinking no longer apply. Our generals must remain up-to-date, or all our advanced technology will be useless.;
grand_battle_plan_vs_superior_firepower;Grand Battle Plan vs Superior Firepower;Grand plan de bataille contre Puissance de feu supérieure;;;;;;;;x;;;;;;;;;;;;;
grand_battle_plan_vs_superior_firepower_desc;For those armies that focused on firepower, another crucial decision revolved around how that firepower was to be utilized. One possibility was to craft intricate and detailed plans that integrated artillery strikes on specific targets timed to end just as the main assault was launched, while another possibility was simply to mass together as much artillery as possible and bombard the enemy until he gave way.;Pour ces armées qui comptaient sur la puissance de feu, une autre décision cruciale tournait autour de la façon dont la puissance de feu devait être utilisée. Une possibilité consistait à élaborer des plans complexes et détaillés qui intégraient des tirs d'artillerie sur des cibles spécifiques programmés pour se terminer au moment ou l'attaque principale était lancée, tandis qu'une autre possibilité était tout simplement de les masser ensemble, autant que possible d'artillerie et de bombarder l'ennemi jusqu'à ce qu'il cède. ;;;;;;;;x;;;;;;;;;;;;;
grand_exhibition2_desc;Let us display to the world our nation's advanced culture.;Let us display to the world our nation's advanced culture.;
grand_exhibition2_title;Grand Exhibition;Grand Exhibition;
grand_exhibition3_desc;Let us display to the world our nation's advanced culture.;Let us display to the world our nation's advanced culture.;
grand_exhibition3_title;Grand Exhibition;Grand Exhibition;
grand_exhibition4_desc;Let us display to the world our nation's advanced culture.;Let us display to the world our nation's advanced culture.;
grand_exhibition4_title;Grand Exhibition;Grand Exhibition;
grand_exhibition5_desc;Let us display to the world our nation's advanced culture.;Let us display to the world our nation's advanced culture.;
grand_exhibition5_title;Grand Exhibition;Grand Exhibition;
grand_exhibition6_desc;Let us display to the world our nation's advanced culture.;Let us display to the world our nation's advanced culture.;
grand_exhibition6_title;Grand Exhibition;Grand Exhibition;
grand_exhibition_desc;Let us display to the world our nation's advanced culture.;Let us display to the world our nation's advanced culture.;
grand_exhibition_title;Grand Exhibition;Grand Exhibition;
grand_navy;Grand Navy;Grand Navy;
grand_navy_desc;Our country possesses a navy which is the marvel of the entire world!;Our country possesses a navy which is the marvel of the entire world!;
great_depression;Great Depression;Le krach boursier d'une des Grandes Puissances a entraîné une grande dépression dont les effets se font ressentir dans tout le monde civilisé.;;;;;;;;x;;;;;;;;;;;;;
great_game_cb;The Great Game;The Great Game;
great_game_cb_desc;The Great Game between Russia and the British Empire demands that all §Yuncivilized nations§W in Central Asia be turned into §Ypuppets§W to prevent the other from doing the same.;The Great Game between Russia and the British Empire demands that all §Yuncivilized nations§W in Central Asia be turned into §Ypuppets§W to prevent the other from doing the same.;
great_game_cb_setup;$RECIPIENT$ becomes a puppet of $ACTOR$;$RECIPIENT$ devient satellite de $ACTOR$.;;;;;;;;x;;;;;;;;;;;;;
great_game_cb_short;$RECIPIENT$ becomes a puppet of $ACTOR$;$RECIPIENT$ devient satellite de $ACTOR$.;;;;;;;;x;;;;;;;;;;;;;
great_game_makran_title;The Great Game Comes to Makran;The Great Game Comes to Makran;
great_game_panjab_title;The Great Game Comes to Panjab;The Great Game Comes to Panjab;
great_game_sindh_desc;The Dominion of Sindh is experiencing too many internal difficulties, and is seemingly approaching the point of open rebellion. We cannot risk the state falling,thus handing other powers an opportunity to strike.;The Dominion of Sindh is experiencing too many internal difficulties, and is seemingly approaching the point of open rebellion. We cannot risk the state falling,thus handing other powers an opportunity to strike.;
great_game_sindh_title;The Great Game Comes to Sindh;The Great Game Comes to Sindh;
great_power;Great Power;Grande Puissance;;;;;;;;x;;;;;;;;;;;;;
great_reformer;Great Reformer;Great Reformer;
great_statesman;Great Statesman;Great Statesman;
great_war;Total War;Total War;
great_war2;The Demands of War;The Demands of War;
great_war2_desc;Massive shortages are causing our people's enthusiasm for war to dim.;Massive shortages are causing our people's enthusiasm for war to dim.;
great_war3;Is It All For Nothing?;Is It All For Nothing?;
great_war3_desc;If we do not end the war soon, things will go very badly for us.;If we do not end the war soon, things will go very badly for us.;
great_war_acquire_core;Acquire core;Prendre territoire clé;;;;;;;;x;;;;;;;;;;;;;
great_war_acquire_core_desc;Aquire an enemy §Ystate§W where we have §Ycore provinces§W;Prendre un §YÉtat§W ennemi où nous avons des §Yprovinces principales§W.;;;;;;;;x;;;;;;;;;;;;;
great_war_acquire_core_setup;Acquire core $STATE$ from $RECIPIENT$;Prendre territoire clé $STATE$ à $RECIPIENT$.;;;;;;;;x;;;;;;;;;;;;;
great_war_acquire_core_short;Acquire $STATE$; Prendre l'État de $STATE$;;;;;;;;x;;;;;;;;;;;;;
great_war_desc;We are in a state of total war with our enemies. We must rise up as one, or risk the destruction of our entire way of life.;We are in a state of total war with our enemies. We must rise up as one, or risk the destruction of our entire way of life.;
great_war_experience;Great War Experience;Expérience de la Grde Guerre;;;;;;;;x;;;;;;;;;;;;;
great_war_experience_desc;Great War Experience;Expérience de la Grande Guerre;;;;;;;;x;;;;;;;;;;;;;
great_war_install_communism;Install Communism;Install Communism;
great_war_install_communism_desc;Install a §Yfriendly communist government§W in the country's capital;Install a §Yfriendly communist government§W in the country's capital;
great_war_install_communism_setup;Install a communist government in $RECIPIENT$;Install a communist government in $RECIPIENT$;
great_war_install_communism_short;Install a communist government in $RECIPIENT$;Install a communist government in $RECIPIENT$;
great_war_install_democracy;Install Democracy;Install Democracy;
great_war_install_democracy_desc;Install a §Yfriendly democracy§W in the country's capital;Install a §Yfriendly democracy§W in the country's capital;
great_war_install_democracy_setup;Install a friendly democracy in $RECIPIENT$;Install a friendly democracy in $RECIPIENT$;
great_war_install_democracy_short;Install a friendly democracy in $RECIPIENT$;Install a friendly democracy in $RECIPIENT$;
great_war_install_fascism;Install Fascism;Install Fascism;
great_war_install_fascism_desc;Install a §Yfriendly populist government§W in the country's capital;Install a §Yfriendly populist government§W in the country's capital;
great_war_install_fascism_setup;Install a populist government in $RECIPIENT$;Install a populist government in $RECIPIENT$;
great_war_install_fascism_short;Install a populist government in $RECIPIENT$;Install a populist government in $RECIPIENT$;
great_war_liberate;Liberate;Liberate;
great_war_liberate_desc;Liberate a §Ycountry§W from its oppressors;Libérer un §Ypays§W de ses oppresseurs.;;;;;;;;x;;;;;;;;;;;;;
great_war_liberate_setup;Hand $STATE$ back to $THIRD$ from $RECIPIENT$;Prendre $STATE$ à $RECIPIENT$ pour le rendre à $THIRD$.;;;;;;;;x;;;;;;;;;;;;;
great_war_liberate_short;$THIRD$ acquires $STATE$;Que $THIRD$ prenne $STATE$;;;;;;;;x;;;;;;;;;;;;;
great_war_penalty_cb;Great War Capitulation;Capitulation dans une Grande Guerre;;;;;;;;x;;;;;;;;;;;;;
great_war_penalty_cb_desc;Force another §Ycountry§! to disarm and pay reparations to us.;Contraindre un ou des pays à se désarmer et à payer des réparations.;;;;;;;;x;;;;;;;;;;;;;
great_war_penalty_cb_setup;Disarm $RECIPIENT$ and let them pay for reparations.;Désarmer $RECIPIENT$ et lui faire payer des réparations.;;;;;;;;x;;;;;;;;;;;;;
great_war_penalty_cb_short;Great War Capitulation;Capitulation dans une Grande Guerre;;;;;;;;x;;;;;;;;;;;;;
great_war_place_in_the_sun;Place in the sun;Une place au soleil;;;;;;;;x;;;;;;;;;;;;;
great_war_place_in_the_sun_desc;Aquire an enemy §Ycolonial state§W;Prendre un §YÉtat colonial§W ennemi.;;;;;;;;x;;;;;;;;;;;;;
great_war_place_in_the_sun_setup;Acquire colony $STATE$ from $RECIPIENT$;Prendre colonie $STATE$ à $RECIPIENT$.;;;;;;;;x;;;;;;;;;;;;;
great_war_place_in_the_sun_short;Acquire $STATE$; Prendre l'État de $STATE$;;;;;;;;x;;;;;;;;;;;;;
great_war_release_puppet;Release Puppet;Libérer un État fantoche;;;;;;;;x;;;;;;;;;;;;;
great_war_release_puppet_desc;Release a §Ycountry§W from its sovereign nation;Libérer un §Ypays§W de sa nation souveraine.;;;;;;;;x;;;;;;;;;;;;;
great_war_release_puppet_setup;Release $THIRD$ from $RECIPIENT$;Libérer $THIRD$ de $RECIPIENT$.;;;;;;;;x;;;;;;;;;;;;;
great_war_release_puppet_short;$THIRD$ is released;$THIRD$ est libéré;;;;;;;;x;;;;;;;;;;;;;
great_war_take_from_sphere;Take from sphere of influence;Enlever à la sphère d'influence;;;;;;;;x;;;;;;;;;;;;;
great_war_take_from_sphere_desc;Remove a country from someone's §YSphere of Influence§W and add it to our own;Supprimer un pays de la §Ysphère d'influence§W de quelqu'un et l'ajouter à la nôtre.;;;;;;;;x;;;;;;;;;;;;;
great_war_take_from_sphere_setup;Take $THIRD$ from $RECIPIENT$'s sphere of influence;Enlever $THIRD$ à la sphère d'influence de $RECIPIENT$.;;;;;;;;x;;;;;;;;;;;;;
great_war_take_from_sphere_short;Take $THIRD$ from sphere of influence; Enlever $THIRD$ à la sphère d'influence;;;;;;;;x;;;;;;;;;;;;;
greater_afghanistan_desc;We are a power to be reckoned with. It is time that we claimed the lands that are part of our heritage!;We are a power to be reckoned with. It is time that we claimed the lands that are part of our heritage!;
greater_afghanistan_title;Claim Greater Afghanistan;Claim Greater Afghanistan;
greater_assyria_desc;Our people lie scattered  under the rule of foreign nations-- we must bring them under our banner and reclaim the lands which were once ours.;Our people lie scattered  under the rule of foreign nations-- we must bring them under our banner and reclaim the lands which were once ours.;
greater_assyria_title;Claim Greater Assyria;Claim Greater Assyria;
greater_finland_desc;We are a power to be reckoned with. It is time that we claimed the lands that are part of our heritage!;We are a power to be reckoned with. It is time that we claimed the lands that are part of our heritage!;
greater_finland_title;Greater Finland;Greater Finland;
greater_macedonia_desc;All Macedonians must rightfully fall under the Macedonian flag!;All Macedonians must rightfully fall under the Macedonian flag!;
greater_macedonia_title;Claim Greater Macedonia;Claim Greater Macedonia;
greater_nepal_desc;The time has come to revoke the Sugauli Treaty and take back that which was taken from us. Greater Nepal must be restored!;The time has come to revoke the Sugauli Treaty and take back that which was taken from us. Greater Nepal must be restored!;
greater_nepal_title;Claim Greater Nepal;Claim Greater Nepal;
greater_serbia_desc;Many Serbs live throughout the Balkans. It is our duty to unite all of them under the Serbian flag!;Many Serbs live throughout the Balkans. It is our duty to unite all of them under the Serbian flag!;
greater_serbia_title;Claim Greater Serbia;Claim Greater Serbia;
greater_turkey_desc;We must strive to restore the Greater Turkish Empire, one that stretches throughout the Middle East rather than in Europe.;We must strive to restore the Greater Turkish Empire, one that stretches throughout the Middle East rather than in Europe.;
greater_turkey_title;Claim Greater Turkey;Claim Greater Turkey;
greater_ukraine_desc;All Ukrainians must rightfully fall under the Ukrainian flag!;All Ukrainians must rightfully fall under the Ukrainian flag!;
greater_ukraine_title;Claim the Greater Ukraine;Claim the Greater Ukraine;
greek;Greek;Grec;;;;;;;;x;;;;;;;;;;;;;
green_blue_water_navies;Green and Blue Water Navies Doctrine;Green and Blue Water Navies Doctrine;
green_energy;Green Energy;Green Energy;
green_revolution;Green Revolution;Green Revolution;
grid_computing;Grid Computing;Grid Computing;
ground_based_interceptor;Ground Based Interceptor;Ground Based Interceptor;
ground_based_interceptor_desc;Ground Based Missiles for intercepting ballistic missile weapons. For every interceptor missile there is a missile silo and a Silo Interface Vault (SIV), which is an underground electronics room adjacent to the silo.;Ground Based Missiles for intercepting ballistic missile weapons. For every interceptor missile there is a missile silo and a Silo Interface Vault (SIV), which is an underground electronics room adjacent to the silo.;
ground_midcourse_defense;Ground-Based Midcourse Defense;Ground-Based Midcourse Defense;
ground_support;Ground Support;Ground Support;
growing_unrest;Growing Unrest;Growing Unrest;
growing_unrest_desc;People are losing faith in their government and may even resort to armed revolution;People are losing faith in their government and may even resort to armed revolution;
gs_hall;G. Stanley Hall;G. Stanley Hall;
gs_hall_desc;G. Stanley Hall was the first President of the American Psychological Association. Hall founded the American Journal of Psychology in 1887. His research focused on educational psychology and adolescence. He adapted the term 'Storm and Stress' to characterize the period of adolescence. Hall believed in the heritability of behavior and supported the Eugenics program. His views on child development were later largely refuted by Piaget and Vygotsky.;G. Stanley Hall was the first President of the American Psychological Association. Hall founded the American Journal of Psychology in 1887. His research focused on educational psychology and adolescence. He adapted the term 'Storm and Stress' to characterize the period of adolescence. Hall believed in the heritability of behavior and supported the Eugenics program. His views on child development were later largely refuted by Piaget and Vygotsky.;
guajiro;Guajiro;Guajiro;;;;;;;;x;;;;;;;;;;;;;
guarani;Guarani;Guarani;;;;;;;;x;;;;;;;;;;;;;
guard;Rocket-propelled Grenade Unit;Garde;;;;;;;;x;;;;;;;;;;;;;
guard_short;RPG;Gar.;;;;;;;;x;;;;;;;;;;;;;
guerrilla;Guerrilla;Guerrilla;
guided_missile_destroyers;Guided Missile Destroyers;Guided Missile Destroyers;
guild_based_production;Guild-based Production;Production corporatiste;;;;;;;;x;;;;;;;;;;;;;
guild_based_production_desc;Guild-based Production;Production corporatiste;;;;;;;;x;;;;;;;;;;;;;
gujarati;Gujarati;Gujrati;;;;;;;;x;;;;;;;;;;;;;
gun_hydraulics;Gun Hydraulics;Hydraulique d'artillerie;;;;;;;;x;;;;;;;;;;;;;
gun_hydraulics_desc;By adding hydraulics the gun turrets could be moved quicker and thus aiming took less time, but also the reloading system could be mechanized by hydraulics which made firing speed faster.;En utilisant un système hydraulique, on a pu accélérer le système de pointage et le rechargement des pièces de tourelles pouvait être mécanisé avec une cadence de tir plus rapide.;;;;;;;;x;;;;;;;;;;;;;
gunboat;Repay Debts;Rembourser les dettes;;;;;;;;x;;;;;;;;;;;;;
gunboat_desc;Force them to resume repayment of their debts to us.;Les forcer à reprendre le remboursement des dettes contractées envers nous.;;;;;;;;x;;;;;;;;;;;;;
gunboat_setup;Will force them to honor their debts to us.;Nous les forcerons à honorer les dettes contractées envers nous.;;;;;;;;x;;;;;;;;;;;;;
gunboat_short;Repay Debts;Rembourser les dettes;;;;;;;;x;;;;;;;;;;;;;
gunpowder;Gunpowder;Gunpowder;
gunpowder_factory;Gunpowder Factory;Gunpowder Factory;
gunpowder_factory_desc;A factory used to create gunpowder for use in early firearms.;A factory used to create gunpowder for use in early firearms.;
gur;Gur;Gur;
gustav_von_schmoller;Gustav von Schmoller;Gustav von Schmoller;;;;;;;;x;;;;;;;;;;;;;
gustav_von_schmoller_desc;Schmoller's opposition to Neoclassical economics entered him into a famous methodological debate (Methodenstreit) with Carl Menger. Although many argue that he lost the debate by the simple fact of non-engagement (it is reported that upon receiving Menger's Investigations, he returned it unread to its author and published a 'semi-review' of it claiming that, indeed, it had not even been worth reading), Schmoller nonetheless retained his grip on the German university appointment system and kept Classical and Neoclassical economic theory largely out of German teaching - earning him the eternal enmity of the only potential challenger at the time, Menger's Austrian School. Gustav Schmoller's political involvements were also important, in 1872, he formed the Verein für Sozialpolitik, ('Society for Social Policy'), a group of largely conservative economists which supported a kind of corporatist state-industry-labor nexus. Liberals deplored their advocacy for state interventionism and came to label Schmoller and the Historicists as Kathedersozialisten (or 'Socialists of the Chair') - a jest they never entirely lived down.;L'opposition, de von Schmoller à l'économie néoclassique, a conclu un célèbre débat méthodologique (Methodenstreit) avec Carl Menger. Bien que beaucoup affirment qu'il a perdu le débat par le simple fait de sa non-participation (il est indiqué à la réception des enquêtes de Menger, qu'elles sont retournées sans être lues à son auteur), Schmoller néanmoins a conservé son emprise sur le système de nomination à l'université allemande et a gardé la théorie économique classique et néoclassique en grande partie hors de l'enseignement allemand – ce qui lui a valu l'inimitié éternelle du seul rival potentiel de l'époque, l'école autrichienne de Menger. Les engagements politiques de Gustav von Schmoller ont également été importantes, en 1872, il a formé le Verein für Sozialpolitik, (société pour la politique sociale), un large groupe d'économistes conservateurs qui ont soutenu une sorte de corporatiste dans un lien État-industrie et travailleur. Les libéraux déploraient ce plaidoyer en faveur de l'interventionnisme étatique et ont brocardé Schmoller et les historicistes de Kathedersozialisten (ou socialistes de la chaire) - une plaisanterie très basse. ;;;;;;;;x;;;;;;;;;;;;;
gutsy;Gutsy;Brave;;;;;;;;x;;;;;;;;;;;;;
gwar_we_lose_large_desc;On $DATE_LONG_1$ the Great war against $TAG_2_0$ ended in our shameful defeat. The war, known as $STRING_0_0$, raged from $DATE_SHORT_0$ over $STRING_9_0$, and in the end the result was $STRINGS_LIST_4$.;Le $DATE_LONG_1$, la grande guerre contre $TAG_2_0$ s'est terminée par notre défaite honteuse. La guerre connue sous le nom de $STRING_0_0$, fit rage du $DATE_SHORT_0$ au $STRING_9_0$, avec pour résultat final $STRINGS_LIST_4$.;;;;;;;;x;;;;;;;;;;;;;
gwar_we_lose_large_title;A SHAMEFUL DAY.\nPEACE WITH $TAG_2_0_UPPER$ SIGNED!;JOUR DE HONTE.\n LA PAIX SIGNEE AVEC $TAG_2_0_UPPER$ !;;;;;;;;x;;;;;;;;;;;;;
gwar_we_lose_medium_desc;On $DATE_LONG_1$ the Great War between $TAG_0_0$ and $TAG_1_0$ ended in our shameful defeat. The war, known as $STRING_0_0$, raged from $DATE_SHORT_0$ over $STRING_9_0$.;Le $DATE_LONG_1$, la grande guerre contre $TAG_2_0$ s'est terminée par notre défaite honteuse. La guerre connue sous le nom de $STRING_0_0$, fit rage du $DATE_SHORT_0$ au $STRING_9_0$.;;;;;;;;x;;;;;;;;;;;;;
gwar_we_lose_medium_title;PEACE WITH $TAG_2_0_UPPER$!;LA PAIX CONCLUE AVEC $TAG_2_0_UPPER$!;;;;;;;;x;;;;;;;;;;;;;
gwar_we_lose_small_desc;$STRING_0_0$ has ended with our defeat at the hands of $TAG_2_0$;$STRING_0_0$ s'est terminée avec notre defaite face à $TAG_2_0$;;;;;;;;x;;;;;;;;;;;;;
gwar_we_lose_small_title;Peace with $TAG_2_0$;La paix signée avec $TAG_2_0$;;;;;;;;x;;;;;;;;;;;;;
gwar_we_win_large_desc;On $DATE_LONG_1$ the Great War between $TAG_0_0$ and $TAG_1_0$ ended in our glorious victory. The war, known as $STRING_0_0$, raged from $DATE_SHORT_0$ over $STRING_9_0$, and in the end the result was $STRINGS_LIST_4$.;Le $DATE_LONG_1$ la grande guerre entre $TAG_0_0$ et $TAG_1_0$ se solda par notre glorieuse victoire. La guerre, connue comme $STRING_0_0$, fit rage du $DATE_SHORT_0$ au $STRING_9_0$, et au final le résultat fut $STRINGS_LIST_4$.;;;;;;;;x;;;;;;;;;;;;;
gwar_we_win_large_title;$TAG_3_0_UPPER$ SURRENDERS!;$TAG_3_0_UPPER$ SE REND !;;;;;;;;x;;;;;;;;;;;;;
gwar_we_win_medium_desc;On $DATE_LONG_1$ the Great War between $TAG_0_0$ and $TAG_1_0$ ended in our glorious victory. The war, known as $STRING_0_0$, raged from $DATE_SHORT_0$ over $STRING_9_0$.;Le $DATE_LONG_1$ la grande guerre entre $TAG_0_0$ et $TAG_1_0$ se solda par notre glorieuse victoire. La guerre, connue comme $STRING_0_0$, fit rage du $DATE_SHORT_0$ au $STRING_9_0$.;;;;;;;;x;;;;;;;;;;;;;
gwar_we_win_medium_title;ARMISTICE SIGNED!\n VICTORY!;UN ARMISTICE EST SIGNE !\n VICTOIRE !;;;;;;;;x;;;;;;;;;;;;;
gwar_we_win_small_desc;$STRING_0_0$ has ended with the defeat of $TAG_3_0$.;$STRING_0_0$ s'est terminée avec la défaite de $TAG_3_0$.;;;;;;;;x;;;;;;;;;;;;;
gwar_we_win_small_title;Victory over $TAG_3_0$!;Victoire sur $TAG_3_0$ !;;;;;;;;x;;;;;;;;;;;;;
gyrostabilized_fire_control;Gyrostabilized Fire Control;Conduite de tir gyrostabilisée;;;;;;;;x;;;;;;;;;;;;;
gyrostabilized_fire_control_desc;This invention made fire control and corrections of hits much easier and faster, and increased the speed of fire as well as the hit probability.;Cette invention a facilité la conduite de tir et les corrections de tir, améliorant la cadence et la précision des salves. ;;;;;;;;x;;;;;;;;;;;;;
hacktivism;Hacktivism;Hacktivism;
had_liberal_revolution;Liberal Revolution has ended;Liberal Revolution has ended;
hadjarai;Hadjarai;Hadjarai;
hakka;Hakka;Hakka;;;;;;;;x;;;;;;;;;;;;;
handheld_devices;Handheld Devices;Handheld Devices;
hani;Hani;Hani;
harassment;Harassment;Harcèlement;;;;;;;;x;;;;;;;;;;;;;
harassment_desc;The ruling party harasses people into voting for them.;Le parti dirigeant harcèle la population pour qu'elle vote pour lui.;;;;;;;;x;;;;;;;;;;;;;
harassment_l;Harassed Parties.;Partis harcelés;;;;;;;;x;;;;;;;;;;;;;
hard;Hard;Difficile;;;;;;;;x;;;;;;;;;;;;;
hard_ai;Hard Difficulty;Niveau de difficulté : Difficile;;;;;;;;x;;;;;;;;;;;;;
hard_player;Hard Difficulty;Niveau de difficulté : Difficile;;;;;;;;x;;;;;;;;;;;;;
haredim_jewish;Haredim Jewish;Haredim Jewish;
harsh;Harsh;Dur;;;;;;;;x;;;;;;;;;;;;;
harsh_climate;Harsh Climate;Climat rude;;;;;;;;x;;;;;;;;;;;;;
harsh_disciplinarian;Harsh Disciplinarian;Harsh Disciplinarian;
has_siege;Under Siege;Under Siege;
hated;Hated;Odieux;;;;;;;;x;;;;;;;;;;;;;
hatt_i_humayun2_desc;The Hatt-i Hümayun, or 'Imperial Reform Edict', will take the concept of Ottomanism-- the belief that equality among the Empire's religious groups will solve its social issues-- to the logical conclusion. Full rights will be granted to the Empire's minorities, and laws passed to grant each millet the right to use  the religious law of its population. This will go a long way towards dealing with some of the nationalist strife the country has suffered, and bring the Ottoman Empire into a new and multicultural age.;The Hatt-i Hümayun, or 'Imperial Reform Edict', will take the concept of Ottomanism-- the belief that equality among the Empire's religious groups will solve its social issues-- to the logical conclusion. Full rights will be granted to the Empire's minorities, and laws passed to grant each millet the right to use  the religious law of its population. This will go a long way towards dealing with some of the nationalist strife the country has suffered, and bring the Ottoman Empire into a new and multicultural age.;
hatt_i_humayun2_title;Hatt-i Hümayun;Hatt-i Hümayun;
hatt_i_humayun3_desc;The Hatt-i Hümayun, or 'Imperial Reform Edict', will cement the Islamic rule over the Empire. It will go a long way towards cementing peace within Anatolia and our southern lands, and perhaps ensure that the Empire does not suffer the same discord and uncertainty that other great nations have who turn their back on tradition.;The Hatt-i Hümayun, or 'Imperial Reform Edict', will cement the Islamic rule over the Empire. It will go a long way towards cementing peace within Anatolia and our southern lands, and perhaps ensure that the Empire does not suffer the same discord and uncertainty that other great nations have who turn their back on tradition.;
hatt_i_humayun3_title;Hatt-i Hümayun;Hatt-i Hümayun;
hatt_i_humayun_desc;The Hatt-i Hümayun, or 'Imperial Reform Edict', will take the concept of Ottomanism-- the belief that equality among the Empire's religious groups will solve its social issues-- to the logical conclusion. Full rights will be granted to the Empire's minorities, and laws passed to grant each millet the right to use  the religious law of its population. This will go a long way towards dealing with some of the nationalist strife the country has suffered, and bring the Ottoman Empire into a new and multicultural age.;The Hatt-i Hümayun, or 'Imperial Reform Edict', will take the concept of Ottomanism-- the belief that equality among the Empire's religious groups will solve its social issues-- to the logical conclusion. Full rights will be granted to the Empire's minorities, and laws passed to grant each millet the right to use  the religious law of its population. This will go a long way towards dealing with some of the nationalist strife the country has suffered, and bring the Ottoman Empire into a new and multicultural age.;
hatt_i_humayun_title;Hatt-i Hümayun;Hatt-i Hümayun;
hausa;Hausa;Haoussa;;;;;;;;x;;;;;;;;;;;;;
haussmanns_renovations_desc;The Haussmann Plan was a project for the modernization and urban renewal of Paris, carried out between 1852 and 1870. The project was initiated after a period of rapid urban growth and development, as the old city center of Paris had proven itself incapable of meeting the infrastructure demands of a growing city. The long, open boulevards championed by Hausmann have remained defining characteristics of Paris' street layout ever since.;Le plan Haussmann est un projet pour la modernisation et le renouveau urbain de Paris, qui fut mis en place de 1852 à 1870. Le projet fut décidé après une période de développement et de croissance urbaine rapide, alors que le vieux centre de Paris se révélait de plus en plus inadapté aux exigences d’infrastructures d’une cité moderne. Les longs et larges boulevards défendus par Haussmann sont depuis lors une caractéristique du paysage urbain parisien.;;;;;;;;x;;;;;;;;;;;;;
haussmanns_renovations_title;Haussmann's Renovations;Les rénovations du baron Haussmann ;;;;;;;;x;;;;;;;;;;;;;
hawaiian;Hawaiian;Hawaïen;;;;;;;;x;;;;;;;;;;;;;
